date,outlet_id,product_id,units_sold,units_returned,revenue,closing_stock
2026-07-03,outlet-3,prod-12,0,0,0.0,0
2026-07-03,outlet-3,prod-13,34,1,57.46,1
2026-07-03,outlet-3,prod-14,7,0,16.03,14
2026-07-03,outlet-3,prod-15,5,0,14.950000000000001,27
2026-07-03,outlet-3,prod-16,4,0,5.16,4
2026-07-03,outlet-3,prod-17,7,1,24.43,17
2026-07-03,outlet-3,prod-18,10,0,14.9,114
2026-07-03,outlet-3,prod-19,0,0,0.0,11
2026-07-03,outlet-3,prod-20,62,1,123.38,40
2026-07-03,outlet-3,prod-21,1,0,2.29,52
2026-07-03,outlet-3,prod-22,7,0,24.43,24
2026-07-03,outlet-3,prod-23,0,0,0.0,17
2026-07-03,outlet-3,prod-24,11,0,43.89,18
2026-07-03,outlet-3,prod-25,60,1,107.4,98
2026-07-03,outlet-3,prod-26,4,0,17.96,10
2026-07-03,outlet-3,prod-27,0,0,0.0,0
2026-07-03,outlet-3,prod-28,2,0,9.98,17
2026-07-03,outlet-3,prod-29,5,0,19.950000000000003,0
2026-07-03,outlet-3,prod-30,5,0,12.450000000000001,29
2026-07-03,outlet-3,prod-31,1,0,1.29,0
2026-07-03,outlet-3,prod-32,49,2,122.01,2
2026-07-03,outlet-3,prod-33,0,0,0.0,0
2026-07-03,outlet-3,prod-34,5,0,7.45,7
2026-07-03,outlet-3,prod-35,3,0,20.97,5
2026-07-03,outlet-3,prod-36,5,0,39.95,12
2026-07-03,outlet-3,prod-37,25,1,24.75,145
2026-07-03,outlet-3,prod-38,0,0,0.0,7
2026-07-03,outlet-3,prod-39,3,0,16.47,12
2026-07-03,outlet-3,prod-40,3,0,8.97,0
2026-07-03,outlet-4,prod-1,0,0,0.0,0
2026-07-03,outlet-4,prod-2,44,3,56.760000000000005,109
2026-07-03,outlet-4,prod-3,54,1,188.46,90
2026-07-03,outlet-4,prod-4,17,0,33.83,83
2026-07-03,outlet-4,prod-5,20,0,65.8,20
2026-07-03,outlet-4,prod-6,0,0,0.0,0
2026-07-03,outlet-4,prod-7,25,1,199.75,140
2026-07-03,outlet-4,prod-8,0,0,0.0,152
2026-07-03,outlet-4,prod-9,6,0,14.940000000000001,6
2026-07-03,outlet-4,prod-10,0,0,0.0,58
2026-07-03,outlet-4,prod-11,17,0,30.43,30
2026-07-03,outlet-4,prod-12,17,1,50.830000000000005,75
2026-07-03,outlet-4,prod-13,0,0,0.0,90
2026-07-03,outlet-4,prod-14,17,0,38.93,4
2026-07-03,outlet-4,prod-15,63,4,188.37,9
2026-07-03,outlet-4,prod-16,17,0,21.93,3
2026-07-03,outlet-4,prod-17,0,0,0.0,0
2026-07-03,outlet-4,prod-18,1,0,1.49,130
2026-07-03,outlet-4,prod-19,0,0,0.0,0
2026-07-03,outlet-4,prod-20,26,1,51.74,22
2026-07-03,outlet-4,prod-21,0,0,0.0,84
2026-07-03,outlet-4,prod-22,0,0,0.0,48
2026-07-03,outlet-4,prod-23,0,0,0.0,45
2026-07-03,outlet-4,prod-24,0,0,0.0,0
2026-07-03,outlet-4,prod-25,18,0,32.22,0
2026-07-03,outlet-4,prod-26,8,0,35.92,15
2026-07-03,outlet-4,prod-27,31,1,39.99,131
2026-07-03,outlet-4,prod-28,9,0,44.910000000000004,21
2026-07-03,outlet-4,prod-29,12,0,47.88,16
2026-07-03,outlet-4,prod-30,10,0,24.900000000000002,10
2026-07-03,outlet-4,prod-31,2,0,2.58,6
2026-07-03,outlet-4,prod-32,9,0,22.410000000000004,0
2026-07-03,outlet-4,prod-33,15,0,52.35,45
2026-07-03,outlet-4,prod-34,9,0,13.41,91
2026-07-03,outlet-4,prod-35,0,0,0.0,0
2026-07-03,outlet-4,prod-36,9,0,71.91,79
2026-07-03,outlet-4,prod-37,9,0,8.91,18
2026-07-03,outlet-4,prod-38,3,0,38.97,37
2026-07-03,outlet-4,prod-39,3,0,16.47,0
2026-07-03,outlet-4,prod-40,2,0,5.98,0
2026-07-03,outlet-5,prod-1,3,0,4.47,60
2026-07-03,outlet-5,prod-2,0,0,0.0,0
2026-07-03,outlet-5,prod-3,2,0,6.98,7
2026-07-03,outlet-5,prod-4,117,4,232.83,215
2026-07-03,outlet-5,prod-5,11,0,36.19,47
2026-07-03,outlet-5,prod-6,5,0,34.95,10
2026-07-03,outlet-5,prod-7,10,0,79.9,11
2026-07-03,outlet-5,prod-8,144,3,142.56,127
2026-07-03,outlet-5,prod-9,37,1,92.13000000000001,1
2026-07-03,outlet-5,prod-10,7,0,27.93,26
2026-07-03,outlet-5,prod-11,0,0,0.0,0
2026-07-03,outlet-5,prod-12,2,0,5.98,16
2026-07-03,outlet-5,prod-13,0,0,0.0,0
2026-07-03,outlet-5,prod-14,3,0,6.87,12
2026-07-03,outlet-5,prod-15,4,0,11.96,5
2026-07-03,outlet-5,prod-16,7,0,9.030000000000001,46
2026-07-03,outlet-5,prod-17,10,1,34.900000000000006,23
2026-07-03,outlet-5,prod-18,7,0,10.43,14
2026-07-03,outlet-5,prod-19,9,0,26.910000000000004,0
2026-07-03,outlet-5,prod-20,0,0,0.0,0
2026-07-03,outlet-5,prod-21,1,0,2.29,1527
2026-07-03,outlet-5,prod-22,1,0,3.49,6
2026-07-03,outlet-5,prod-23,2,0,4.98,3
2026-07-03,outlet-5,prod-24,0,0,0.0,0
2026-07-03,outlet-5,prod-25,58,1,103.82000000000001,63
2026-07-03,outlet-5,prod-26,2,0,8.98,5
2026-07-03,outlet-5,prod-27,84,2,108.36,159
2026-07-03,outlet-5,prod-28,1,0,4.99,14
2026-07-03,outlet-5,prod-29,1,0,3.99,6
2026-07-03,outlet-5,prod-30,1,0,2.49,880
2026-07-03,outlet-5,prod-31,212,8,273.48,136
2026-07-03,outlet-5,prod-32,60,2,149.4,2
2026-07-03,outlet-5,prod-33,0,0,0.0,27
2026-07-03,outlet-5,prod-34,7,0,10.43,9
2026-07-03,outlet-5,prod-35,1,0,6.99,5
2026-07-03,outlet-5,prod-36,5,0,39.95,273
2026-07-03,outlet-5,prod-37,0,0,0.0,0
2026-07-03,outlet-5,prod-38,0,0,0.0,295
2026-07-03,outlet-5,prod-39,2,0,10.98,3
2026-07-03,outlet-5,prod-40,1,0,2.99,9
2026-07-04,outlet-1,prod-1,28,1,41.72,177
2026-07-04,outlet-1,prod-2,82,4,105.78,4
2026-07-04,outlet-1,prod-3,0,0,0.0,0
2026-07-04,outlet-1,prod-4,79,1,157.21,42
2026-07-04,outlet-1,prod-5,0,0,0.0,0
2026-07-04,outlet-1,prod-6,15,0,104.85000000000001,1645
2026-07-04,outlet-1,prod-7,13,0,103.87,43
2026-07-04,outlet-1,prod-8,0,0,0.0,0
2026-07-04,outlet-1,prod-9,20,1,49.800000000000004,42
2026-07-04,outlet-1,prod-10,7,0,27.93,21
2026-07-04,outlet-1,prod-11,13,0,23.27,38
2026-07-04,outlet-1,prod-12,10,1,29.900000000000002,33
2026-07-04,outlet-1,prod-13,19,0,32.11,63
2026-07-04,outlet-1,prod-14,2,0,4.58,0
2026-07-04,outlet-1,prod-15,0,0,0.0,0
2026-07-04,outlet-1,prod-16,16,1,20.64,26
2026-07-04,outlet-1,prod-17,2,0,6.98,0
2026-07-04,outlet-1,prod-18,14,1,20.86,58
2026-07-04,outlet-1,prod-19,14,1,41.86,12
2026-07-04,outlet-1,prod-20,10,0,19.9,67
2026-07-04,outlet-1,prod-21,30,1,68.7,36
2026-07-04,outlet-1,prod-22,0,0,0.0,0
2026-07-04,outlet-1,prod-23,8,0,19.92,10
2026-07-04,outlet-1,prod-24,11,0,43.89,38
2026-07-04,outlet-1,prod-25,20,0,35.8,0
2026-07-04,outlet-1,prod-26,6,0,26.94,11
2026-07-04,outlet-1,prod-27,25,1,32.25,43
2026-07-04,outlet-1,prod-28,0,0,0.0,0
2026-07-04,outlet-1,prod-29,10,0,39.900000000000006,42
2026-07-04,outlet-1,prod-30,8,0,19.92,10
2026-07-04,outlet-1,prod-31,15,0,19.35,105
2026-07-04,outlet-1,prod-32,3,0,7.470000000000001,0
2026-07-04,outlet-1,prod-33,0,0,0.0,0
2026-07-04,outlet-1,prod-34,9,0,13.41,13
2026-07-04,outlet-1,prod-35,4,0,27.96,11
2026-07-04,outlet-1,prod-36,3,0,23.97,0
2026-07-04,outlet-1,prod-37,0,0,0.0,56
2026-07-04,outlet-1,prod-38,6,0,77.94,14
2026-07-04,outlet-1,prod-39,0,0,0.0,27
2026-07-04,outlet-1,prod-40,3,0,8.97,35
2026-07-04,outlet-2,prod-1,37,1,55.13,3
2026-07-04,outlet-2,prod-2,29,1,37.410000000000004,112
2026-07-04,outlet-2,prod-3,20,1,69.80000000000001,105
2026-07-04,outlet-2,prod-4,68,2,135.32,66
2026-07-04,outlet-2,prod-5,27,0,88.83,9
2026-07-04,outlet-2,prod-6,9,0,62.910000000000004,11
2026-07-04,outlet-2,prod-7,16,1,127.84,29
2026-07-04,outlet-2,prod-8,25,0,24.75,209
2026-07-04,outlet-2,prod-9,18,0,44.82000000000001,35
2026-07-04,outlet-2,prod-10,9,0,35.910000000000004,24
2026-07-04,outlet-2,prod-11,0,0,0.0,0
2026-07-04,outlet-2,prod-12,0,0,0.0,0
2026-07-04,outlet-2,prod-13,3,0,5.07,46
2026-07-04,outlet-2,prod-14,12,0,27.48,61
2026-07-04,outlet-2,prod-15,19,2,56.81,20
2026-07-04,outlet-2,prod-16,15,1,19.35,22
2026-07-04,outlet-2,prod-17,10,1,34.900000000000006,1
2026-07-04,outlet-2,prod-18,5,0,7.45,0
2026-07-04,outlet-2,prod-19,21,1,62.790000000000006,25
2026-07-04,outlet-2,prod-20,47,1,93.53,18
2026-07-04,outlet-2,prod-21,24,1,54.96,35
2026-07-04,outlet-2,prod-22,10,0,34.900000000000006,11
2026-07-04,outlet-2,prod-23,5,0,12.450000000000001,19
2026-07-04,outlet-2,prod-24,17,1,67.83,1
2026-07-04,outlet-2,prod-25,24,0,42.96,65
2026-07-04,outlet-2,prod-26,0,0,0.0,0
2026-07-04,outlet-2,prod-27,51,1,65.79,24
2026-07-04,outlet-2,prod-28,0,0,0.0,0
2026-07-04,outlet-2,prod-29,7,0,27.93,1
2026-07-04,outlet-2,prod-30,0,0,0.0,0
2026-07-04,outlet-2,prod-31,57,1,73.53,1
2026-07-04,outlet-2,prod-32,3,0,7.470000000000001,13
2026-07-04,outlet-2,prod-33,9,0,31.410000000000004,27
2026-07-04,outlet-2,prod-34,7,0,10.43,6
2026-07-04,outlet-2,prod-35,6,0,41.94,18
2026-07-04,outlet-2,prod-36,10,0,79.9,38
2026-07-04,outlet-2,prod-37,18,0,17.82,0
2026-07-04,outlet-2,prod-38,4,0,51.96,13
2026-07-04,outlet-2,prod-39,8,0,43.92,109
2026-07-04,outlet-2,prod-40,13,0,38.870000000000005,5
2026-07-04,outlet-3,prod-1,0,0,0.0,0
2026-07-04,outlet-3,prod-2,21,1,27.09,63
2026-07-04,outlet-3,prod-3,3,0,10.47,28
2026-07-04,outlet-3,prod-4,180,6,358.2,6
2026-07-04,outlet-3,prod-5,7,0,23.03,4
2026-07-04,outlet-3,prod-6,4,0,27.96,1
2026-07-04,outlet-3,prod-7,12,1,95.88,16
2026-07-04,outlet-3,prod-8,99,2,98.01,151
2026-07-04,outlet-3,prod-9,38,1,94.62,119
2026-07-04,outlet-3,prod-10,5,0,19.950000000000003,98
2026-07-04,outlet-3,prod-11,0,0,0.0,6
2026-07-04,outlet-3,prod-12,0,0,0.0,0
2026-07-04,outlet-3,prod-13,1,0,1.69,0
2026-07-04,outlet-3,prod-14,14,0,32.06,0
2026-07-04,outlet-3,prod-15,3,0,8.97,24
2026-07-04,outlet-3,prod-16,2,0,2.58,2
2026-07-04,outlet-3,prod-17,13,1,45.370000000000005,5
2026-07-04,outlet-3,prod-18,15,2,22.35,126
2026-07-04,outlet-3,prod-19,11,0,32.89,11
2026-07-04,outlet-3,prod-20,40,0,79.6,22
2026-07-04,outlet-3,prod-21,20,1,45.8,33
2026-07-04,outlet-3,prod-22,14,0,48.86,10
2026-07-04,outlet-3,prod-23,4,0,9.96,13
2026-07-04,outlet-3,prod-24,18,1,71.82000000000001,1
2026-07-04,outlet-3,prod-25,43,0,76.97,55
2026-07-04,outlet-3,prod-26,3,0,13.47,7
2026-07-04,outlet-3,prod-27,0,0,0.0,156
2026-07-04,outlet-3,prod-28,4,0,19.96,21
2026-07-04,outlet-3,prod-29,0,0,0.0,0
2026-07-04,outlet-3,prod-30,5,0,12.450000000000001,24
2026-07-04,outlet-3,prod-31,0,0,0.0,0
2026-07-04,outlet-3,prod-32,2,0,4.98,29
2026-07-04,outlet-3,prod-33,0,0,0.0,0
2026-07-04,outlet-3,prod-34,4,0,5.96,3
2026-07-04,outlet-3,prod-35,3,0,20.97,2
2026-07-04,outlet-3,prod-36,8,0,63.92,4
2026-07-04,outlet-3,prod-37,81,2,80.19,66
2026-07-04,outlet-3,prod-38,1,0,12.99,6
2026-07-04,outlet-3,prod-39,3,0,16.47,9
2026-07-04,outlet-3,prod-40,0,0,0.0,0
2026-07-04,outlet-4,prod-1,0,0,0.0,0
2026-07-04,outlet-4,prod-2,50,1,64.5,60
2026-07-04,outlet-4,prod-3,39,2,136.11,53
2026-07-04,outlet-4,prod-4,32,1,63.68,76
2026-07-04,outlet-4,prod-5,20,0,65.8,26
2026-07-04,outlet-4,prod-6,0,0,0.0,82
2026-07-04,outlet-4,prod-7,67,3,535.33,76
2026-07-04,outlet-4,prod-8,75,2,74.25,79
2026-07-04,outlet-4,prod-9,6,0,14.940000000000001,0
2026-07-04,outlet-4,prod-10,25,0,99.75,51
2026-07-04,outlet-4,prod-11,20,0,35.8,10
2026-07-04,outlet-4,prod-12,21,1,62.790000000000006,55
2026-07-04,outlet-4,prod-13,21,0,35.49,69
2026-07-04,outlet-4,prod-14,4,0,9.16,19
2026-07-04,outlet-4,prod-15,9,0,26.910000000000004,0
2026-07-04,outlet-4,prod-16,3,0,3.87,97
2026-07-04,outlet-4,prod-17,0,0,0.0,0
2026-07-04,outlet-4,prod-18,29,3,43.21,104
2026-07-04,outlet-4,prod-19,0,0,0.0,0
2026-07-04,outlet-4,prod-20,22,0,43.78,47
2026-07-04,outlet-4,prod-21,27,1,61.83,82
2026-07-04,outlet-4,prod-22,12,0,41.88,36
2026-07-04,outlet-4,prod-23,12,0,29.880000000000003,33
2026-07-04,outlet-4,prod-24,0,0,0.0,0
2026-07-04,outlet-4,prod-25,0,0,0.0,63
2026-07-04,outlet-4,prod-26,9,0,40.410000000000004,6
2026-07-04,outlet-4,prod-27,7,0,9.030000000000001,124
2026-07-04,outlet-4,prod-28,11,0,54.89,10
2026-07-04,outlet-4,prod-29,12,0,47.88,4
2026-07-04,outlet-4,prod-30,10,0,24.900000000000002,0
2026-07-04,outlet-4,prod-31,6,0,7.74,0
2026-07-04,outlet-4,prod-32,0,0,0.0,21
2026-07-04,outlet-4,prod-33,15,0,52.35,30
2026-07-04,outlet-4,prod-34,11,0,16.39,127
2026-07-04,outlet-4,prod-35,0,0,0.0,0
2026-07-04,outlet-4,prod-36,8,0,63.92,71
2026-07-04,outlet-4,prod-37,7,0,6.93,11
2026-07-04,outlet-4,prod-38,8,0,103.92,29
2026-07-04,outlet-4,prod-39,0,0,0.0,0
2026-07-04,outlet-4,prod-40,0,0,0.0,42
2026-07-04,outlet-5,prod-1,3,0,4.47,57
2026-07-04,outlet-5,prod-2,0,0,0.0,56
2026-07-04,outlet-5,prod-3,2,0,6.98,5
2026-07-04,outlet-5,prod-4,20,1,39.8,196
2026-07-04,outlet-5,prod-5,7,0,23.03,40
2026-07-04,outlet-5,prod-6,6,0,41.94,4
2026-07-04,outlet-5,prod-7,9,1,71.91,3
2026-07-04,outlet-5,prod-8,127,2,125.73,2
2026-07-04,outlet-5,prod-9,1,0,2.49,102
2026-07-04,outlet-5,prod-10,5,0,19.950000000000003,21
2026-07-04,outlet-5,prod-11,0,0,0.0,0
2026-07-04,outlet-5,prod-12,3,0,8.97,22
2026-07-04,outlet-5,prod-13,0,0,0.0,0
2026-07-04,outlet-5,prod-14,6,0,13.74,6
2026-07-04,outlet-5,prod-15,5,0,14.950000000000001,0
2026-07-04,outlet-5,prod-16,5,0,6.45,41
2026-07-04,outlet-5,prod-17,8,1,27.92,16
2026-07-04,outlet-5,prod-18,14,2,20.86,2
2026-07-04,outlet-5,prod-19,0,0,0.0,36
2026-07-04,outlet-5,prod-20,0,0,0.0,0
2026-07-04,outlet-5,prod-21,3,0,6.87,1524
2026-07-04,outlet-5,prod-22,1,0,3.49,5
2026-07-04,outlet-5,prod-23,2,0,4.98,1
2026-07-04,outlet-5,prod-24,0,0,0.0,0
2026-07-04,outlet-5,prod-25,30,1,53.7,34
2026-07-04,outlet-5,prod-26,2,0,8.98,3
2026-07-04,outlet-5,prod-27,35,1,45.15,125
2026-07-04,outlet-5,prod-28,1,0,4.99,13
2026-07-04,outlet-5,prod-29,1,0,3.99,5
2026-07-04,outlet-5,prod-30,1,0,2.49,896
2026-07-04,outlet-5,prod-31,136,6,175.44,381
2026-07-04,outlet-5,prod-32,2,0,4.98,0
2026-07-04,outlet-5,prod-33,7,0,24.43,20
2026-07-04,outlet-5,prod-34,6,0,8.94,3
2026-07-04,outlet-5,prod-35,1,0,6.99,4
2026-07-04,outlet-5,prod-36,4,0,31.96,284
2026-07-04,outlet-5,prod-37,0,0,0.0,120
2026-07-04,outlet-5,prod-38,0,0,0.0,295
2026-07-04,outlet-5,prod-39,1,0,5.49,2
2026-07-04,outlet-5,prod-40,1,0,2.99,8
2026-07-05,outlet-1,prod-1,32,1,47.68,146
2026-07-05,outlet-1,prod-2,4,0,5.16,0
2026-07-05,outlet-1,prod-3,0,0,0.0,110
2026-07-05,outlet-1,prod-4,39,1,77.61,4
2026-07-05,outlet-1,prod-5,0,0,0.0,84
2026-07-05,outlet-1,prod-6,16,0,111.84,1701
2026-07-05,outlet-1,prod-7,34,2,271.66,11
2026-07-05,outlet-1,prod-8,0,0,0.0,43
2026-07-05,outlet-1,prod-9,23,0,57.27,19
2026-07-05,outlet-1,prod-10,18,1,71.82000000000001,4
2026-07-05,outlet-1,prod-11,17,0,30.43,21
2026-07-05,outlet-1,prod-12,9,0,26.910000000000004,24
2026-07-05,outlet-1,prod-13,26,0,43.94,102
2026-07-05,outlet-1,prod-14,0,0,0.0,0
2026-07-05,outlet-1,prod-15,0,0,0.0,0
2026-07-05,outlet-1,prod-16,24,2,30.96,4
2026-07-05,outlet-1,prod-17,0,0,0.0,0
2026-07-05,outlet-1,prod-18,31,2,46.19,29
2026-07-05,outlet-1,prod-19,12,0,35.88,40
2026-07-05,outlet-1,prod-20,42,1,83.58,26
2026-07-05,outlet-1,prod-21,36,2,82.44,2
2026-07-05,outlet-1,prod-22,0,0,0.0,0
2026-07-05,outlet-1,prod-23,9,0,22.410000000000004,1
2026-07-05,outlet-1,prod-24,28,1,111.72,18
2026-07-05,outlet-1,prod-25,0,0,0.0,94
2026-07-05,outlet-1,prod-26,7,0,31.43,4
2026-07-05,outlet-1,prod-27,29,0,37.410000000000004,14
2026-07-05,outlet-1,prod-28,0,0,0.0,0
2026-07-05,outlet-1,prod-29,10,0,39.900000000000006,32
2026-07-05,outlet-1,prod-30,7,0,17.43,3
2026-07-05,outlet-1,prod-31,44,1,56.760000000000005,62
2026-07-05,outlet-1,prod-32,0,0,0.0,42
2026-07-05,outlet-1,prod-33,0,0,0.0,0
2026-07-05,outlet-1,prod-34,11,0,16.39,2
2026-07-05,outlet-1,prod-35,4,0,27.96,7
2026-07-05,outlet-1,prod-36,0,0,0.0,44
2026-07-05,outlet-1,prod-37,20,0,19.8,36
2026-07-05,outlet-1,prod-38,5,0,64.95,14
2026-07-05,outlet-1,prod-39,6,0,32.94,21
2026-07-05,outlet-1,prod-40,7,0,20.93,28
2026-07-05,outlet-2,prod-1,3,0,4.47,0
2026-07-05,outlet-2,prod-2,69,2,89.01,45
2026-07-05,outlet-2,prod-3,28,1,97.72,132
2026-07-05,outlet-2,prod-4,59,2,117.41,29
2026-07-05,outlet-2,prod-5,9,0,29.61,0
2026-07-05,outlet-2,prod-6,10,0,69.9,1
2026-07-05,outlet-2,prod-7,29,2,231.71,2
2026-07-05,outlet-2,prod-8,85,1,84.15,125
2026-07-05,outlet-2,prod-9,16,0,39.84,19
2026-07-05,outlet-2,prod-10,10,0,39.900000000000006,14
2026-07-05,outlet-2,prod-11,0,0,0.0,0
2026-07-05,outlet-2,prod-12,0,0,0.0,0
2026-07-05,outlet-2,prod-13,19,0,32.11,27
2026-07-05,outlet-2,prod-14,7,0,16.03,54
2026-07-05,outlet-2,prod-15,17,1,50.830000000000005,34
2026-07-05,outlet-2,prod-16,8,0,10.32,14
2026-07-05,outlet-2,prod-17,1,0,3.49,0
2026-07-05,outlet-2,prod-18,0,0,0.0,100
2026-07-05,outlet-2,prod-19,19,1,56.81,7
2026-07-05,outlet-2,prod-20,18,1,35.82,96
2026-07-05,outlet-2,prod-21,21,1,48.09,15
2026-07-05,outlet-2,prod-22,9,0,31.410000000000004,2
2026-07-05,outlet-2,prod-23,13,0,32.370000000000005,6
2026-07-05,outlet-2,prod-24,1,0,3.99,0
2026-07-05,outlet-2,prod-25,32,1,57.28,34
2026-07-05,outlet-2,prod-26,0,0,0.0,0
2026-07-05,outlet-2,prod-27,24,0,30.96,0
2026-07-05,outlet-2,prod-28,0,0,0.0,0
2026-07-05,outlet-2,prod-29,1,0,3.99,10
2026-07-05,outlet-2,prod-30,0,0,0.0,0
2026-07-05,outlet-2,prod-31,1,0,1.29,135
2026-07-05,outlet-2,prod-32,9,0,22.410000000000004,4
2026-07-05,outlet-2,prod-33,9,0,31.410000000000004,18
2026-07-05,outlet-2,prod-34,6,0,8.94,36
2026-07-05,outlet-2,prod-35,4,0,27.96,14
2026-07-05,outlet-2,prod-36,10,0,79.9,28
2026-07-05,outlet-2,prod-37,0,0,0.0,72
2026-07-05,outlet-2,prod-38,4,0,51.96,9
2026-07-05,outlet-2,prod-39,5,0,27.450000000000003,104
2026-07-05,outlet-2,prod-40,5,0,14.950000000000001,0
2026-07-05,outlet-3,prod-1,0,0,0.0,0
2026-07-05,outlet-3,prod-2,20,1,25.8,44
2026-07-05,outlet-3,prod-3,13,0,45.370000000000005,32
2026-07-05,outlet-3,prod-4,6,0,11.94,0
2026-07-05,outlet-3,prod-5,4,0,13.16,0
2026-07-05,outlet-3,prod-6,1,0,6.99,0
2026-07-05,outlet-3,prod-7,13,1,103.87,4
2026-07-05,outlet-3,prod-8,95,2,94.05,58
2026-07-05,outlet-3,prod-9,37,1,92.13000000000001,83
2026-07-05,outlet-3,prod-10,3,0,11.97,95
2026-07-05,outlet-3,prod-11,6,0,10.74,0
2026-07-05,outlet-3,prod-12,0,0,0.0,33
2026-07-05,outlet-3,prod-13,0,0,0.0,0
2026-07-05,outlet-3,prod-14,0,0,0.0,0
2026-07-05,outlet-3,prod-15,2,0,5.98,22
2026-07-05,outlet-3,prod-16,2,0,2.58,8
2026-07-05,outlet-3,prod-17,5,0,17.450000000000003,48
2026-07-05,outlet-3,prod-18,12,1,17.88,115
2026-07-05,outlet-3,prod-19,11,0,32.89,0
2026-07-05,outlet-3,prod-20,22,0,43.78,152
2026-07-05,outlet-3,prod-21,11,1,25.19,23
2026-07-05,outlet-3,prod-22,6,0,20.94,4
2026-07-05,outlet-3,prod-23,3,0,7.470000000000001,10
2026-07-05,outlet-3,prod-24,1,0,3.99,90
2026-07-05,outlet-3,prod-25,55,1,98.45,1
2026-07-05,outlet-3,prod-26,7,0,31.43,0
2026-07-05,outlet-3,prod-27,27,1,34.83,130
2026-07-05,outlet-3,prod-28,3,0,14.97,26
2026-07-05,outlet-3,prod-29,0,0,0.0,26
2026-07-05,outlet-3,prod-30,5,0,12.450000000000001,30
2026-07-05,outlet-3,prod-31,0,0,0.0,130
2026-07-05,outlet-3,prod-32,29,1,72.21000000000001,113
2026-07-05,outlet-3,prod-33,0,0,0.0,0
2026-07-05,outlet-3,prod-34,3,0,4.47,22
2026-07-05,outlet-3,prod-35,2,0,13.98,14
2026-07-05,outlet-3,prod-36,4,0,31.96,32
2026-07-05,outlet-3,prod-37,50,1,49.5,17
2026-07-05,outlet-3,prod-38,3,0,38.97,3
2026-07-05,outlet-3,prod-39,3,0,16.47,6
2026-07-05,outlet-3,prod-40,0,0,0.0,21
2026-07-05,outlet-4,prod-1,0,0,0.0,0
2026-07-05,outlet-4,prod-2,60,2,77.4,2
2026-07-05,outlet-4,prod-3,28,1,97.72,26
2026-07-05,outlet-4,prod-4,41,2,81.59,37
2026-07-05,outlet-4,prod-5,22,0,72.38,4
2026-07-05,outlet-4,prod-6,13,0,90.87,69
2026-07-05,outlet-4,prod-7,43,2,343.57,35
2026-07-05,outlet-4,prod-8,61,1,60.39,19
2026-07-05,outlet-4,prod-9,0,0,0.0,51
2026-07-05,outlet-4,prod-10,13,0,51.870000000000005,38
2026-07-05,outlet-4,prod-11,10,0,17.9,32
2026-07-05,outlet-4,prod-12,15,1,44.85,41
2026-07-05,outlet-4,prod-13,19,0,32.11,50
2026-07-05,outlet-4,prod-14,16,0,36.64,3
2026-07-05,outlet-4,prod-15,0,0,0.0,0
2026-07-05,outlet-4,prod-16,15,1,19.35,83
2026-07-05,outlet-4,prod-17,0,0,0.0,0
2026-07-05,outlet-4,prod-18,30,3,44.7,77
2026-07-05,outlet-4,prod-19,0,0,0.0,0
2026-07-05,outlet-4,prod-20,24,1,47.76,24
2026-07-05,outlet-4,prod-21,17,1,38.93,66
2026-07-05,outlet-4,prod-22,10,0,34.900000000000006,26
2026-07-05,outlet-4,prod-23,9,0,22.410000000000004,24
2026-07-05,outlet-4,prod-24,0,0,0.0,0
2026-07-05,outlet-4,prod-25,21,0,37.59,42
2026-07-05,outlet-4,prod-26,6,0,26.94,0
2026-07-05,outlet-4,prod-27,33,0,42.57,91
2026-07-05,outlet-4,prod-28,10,0,49.900000000000006,48
2026-07-05,outlet-4,prod-29,4,0,15.96,58
2026-07-05,outlet-4,prod-30,0,0,0.0,22
2026-07-05,outlet-4,prod-31,0,0,0.0,7
2026-07-05,outlet-4,prod-32,18,1,44.82000000000001,4
2026-07-05,outlet-4,prod-33,16,0,55.84,14
2026-07-05,outlet-4,prod-34,12,0,17.88,115
2026-07-05,outlet-4,prod-35,0,0,0.0,0
2026-07-05,outlet-4,prod-36,13,0,103.87,58
2026-07-05,outlet-4,prod-37,7,0,6.93,4
2026-07-05,outlet-4,prod-38,7,0,90.93,22
2026-07-05,outlet-4,prod-39,0,0,0.0,10
2026-07-05,outlet-4,prod-40,8,0,23.92,34
2026-07-05,outlet-5,prod-1,4,0,5.96,53
2026-07-05,outlet-5,prod-2,11,0,14.190000000000001,45
2026-07-05,outlet-5,prod-3,2,0,6.98,3
2026-07-05,outlet-5,prod-4,86,2,171.14,112
2026-07-05,outlet-5,prod-5,18,0,59.22,22
2026-07-05,outlet-5,prod-6,4,0,27.96,13
2026-07-05,outlet-5,prod-7,3,0,23.97,15
2026-07-05,outlet-5,prod-8,2,0,1.98,156
2026-07-05,outlet-5,prod-9,24,0,59.760000000000005,78
2026-07-05,outlet-5,prod-10,7,0,27.93,14
2026-07-05,outlet-5,prod-11,0,0,0.0,32
2026-07-05,outlet-5,prod-12,2,0,5.98,20
2026-07-05,outlet-5,prod-13,0,0,0.0,0
2026-07-05,outlet-5,prod-14,5,0,11.45,1
2026-07-05,outlet-5,prod-15,0,0,0.0,26
2026-07-05,outlet-5,prod-16,15,1,19.35,41
2026-07-05,outlet-5,prod-17,7,0,24.43,9
2026-07-05,outlet-5,prod-18,2,0,2.98,0
2026-07-05,outlet-5,prod-19,21,1,62.790000000000006,16
